id,shop_id,name,description,price,image_url,created_at,category_id,is_deleted
6450,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 333,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_6450/400/400,2026-03-11 19:36:00.103,9,0
6451,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 407,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_6451/400/400,2026-03-11 19:36:00.103,2,0
6452,4,Giày Thể Thao Sneaker Nam Nữ 594,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_6452/400/400,2026-03-11 19:36:00.103,6,0
6453,5,Tai nghe không dây Bluetooth 5.0 640,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_6453/400/400,2026-03-11 19:36:00.103,9,0
6454,6,Ốp lưng iPhone 13 14 15 Pro Max 816,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_6454/400/400,2026-03-11 19:36:00.103,8,0
6455,7,Balo thời trang nam nữ Unisex 555,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_6455/400/400,2026-03-11 19:36:00.103,4,0
6456,8,Đồng hồ nam nữ dây da chống nước 104,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_6456/400/400,2026-03-11 19:36:00.103,1,0
6457,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 516,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_6457/400/400,2026-03-11 19:36:00.103,7,0
6458,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 927,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_6458/400/400,2026-03-11 19:36:00.103,6,0
6459,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 536,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_6459/400/400,2026-03-11 19:36:00.103,5,0
6460,4,Giày Thể Thao Sneaker Nam Nữ 798,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_6460/400/400,2026-03-11 19:36:00.103,10,0
6461,5,Tai nghe không dây Bluetooth 5.0 691,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_6461/400/400,2026-03-11 19:36:00.103,8,0
6462,6,Ốp lưng iPhone 13 14 15 Pro Max 359,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_6462/400/400,2026-03-11 19:36:00.103,9,0
6463,7,Balo thời trang nam nữ Unisex 907,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_6463/400/400,2026-03-11 19:36:00.103,3,0
6464,8,Đồng hồ nam nữ dây da chống nước 487,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_6464/400/400,2026-03-11 19:36:00.103,3,0
6465,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 625,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_6465/400/400,2026-03-11 19:36:00.103,10,0
6466,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 633,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_6466/400/400,2026-03-11 19:36:00.103,1,0
6467,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 772,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_6467/400/400,2026-03-11 19:36:00.103,4,0
6468,4,Giày Thể Thao Sneaker Nam Nữ 469,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_6468/400/400,2026-03-11 19:36:00.103,4,0
6469,5,Tai nghe không dây Bluetooth 5.0 404,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_6469/400/400,2026-03-11 19:36:00.103,4,0
6470,6,Ốp lưng iPhone 13 14 15 Pro Max 720,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_6470/400/400,2026-03-11 19:36:00.103,7,0
6471,7,Balo thời trang nam nữ Unisex 368,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_6471/400/400,2026-03-11 19:36:00.107,3,0
6472,8,Đồng hồ nam nữ dây da chống nước 761,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_6472/400/400,2026-03-11 19:36:00.107,7,0
6473,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 739,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_6473/400/400,2026-03-11 19:36:00.107,7,0
6474,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 809,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_6474/400/400,2026-03-11 19:36:00.107,8,0
6475,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 889,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_6475/400/400,2026-03-11 19:36:00.107,4,0
6476,4,Giày Thể Thao Sneaker Nam Nữ 176,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_6476/400/400,2026-03-11 19:36:00.107,8,0
6477,5,Tai nghe không dây Bluetooth 5.0 610,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_6477/400/400,2026-03-11 19:36:00.107,10,0
6478,6,Ốp lưng iPhone 13 14 15 Pro Max 236,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_6478/400/400,2026-03-11 19:36:00.107,10,0
6479,7,Balo thời trang nam nữ Unisex 870,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_6479/400/400,2026-03-11 19:36:00.107,3,0
6480,8,Đồng hồ nam nữ dây da chống nước 531,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_6480/400/400,2026-03-11 19:36:00.107,4,0
6481,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 152,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_6481/400/400,2026-03-11 19:36:00.107,3,0
6482,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 768,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_6482/400/400,2026-03-11 19:36:00.107,6,0
6483,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 113,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_6483/400/400,2026-03-11 19:36:00.107,2,0
6484,4,Giày Thể Thao Sneaker Nam Nữ 867,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_6484/400/400,2026-03-11 19:36:00.107,9,0
6485,5,Tai nghe không dây Bluetooth 5.0 196,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_6485/400/400,2026-03-11 19:36:00.107,9,0
6486,6,Ốp lưng iPhone 13 14 15 Pro Max 713,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_6486/400/400,2026-03-11 19:36:00.107,4,0
6487,7,Balo thời trang nam nữ Unisex 456,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_6487/400/400,2026-03-11 19:36:00.107,10,0
6488,8,Đồng hồ nam nữ dây da chống nước 315,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_6488/400/400,2026-03-11 19:36:00.107,8,0
6489,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 760,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_6489/400/400,2026-03-11 19:36:00.107,7,0
6490,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 543,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_6490/400/400,2026-03-11 19:36:00.107,10,0
6491,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 963,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_6491/400/400,2026-03-11 19:36:00.107,8,0
6492,4,Giày Thể Thao Sneaker Nam Nữ 251,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_6492/400/400,2026-03-11 19:36:00.107,10,0
6493,5,Tai nghe không dây Bluetooth 5.0 740,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_6493/400/400,2026-03-11 19:36:00.107,1,0
6494,6,Ốp lưng iPhone 13 14 15 Pro Max 540,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_6494/400/400,2026-03-11 19:36:00.107,5,0
6495,7,Balo thời trang nam nữ Unisex 956,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_6495/400/400,2026-03-11 19:36:00.107,6,0
6496,8,Đồng hồ nam nữ dây da chống nước 153,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_6496/400/400,2026-03-11 19:36:00.107,5,0
6497,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 943,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_6497/400/400,2026-03-11 19:36:00.107,5,0
6498,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 170,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_6498/400/400,2026-03-11 19:36:00.107,6,0
6499,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 621,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_6499/400/400,2026-03-11 19:36:00.107,2,0
6500,4,Giày Thể Thao Sneaker Nam Nữ 811,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_6500/400/400,2026-03-11 19:36:00.11,7,0
6501,5,Tai nghe không dây Bluetooth 5.0 119,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_6501/400/400,2026-03-11 19:36:00.11,9,0
6502,6,Ốp lưng iPhone 13 14 15 Pro Max 558,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_6502/400/400,2026-03-11 19:36:00.11,6,0
6503,7,Balo thời trang nam nữ Unisex 863,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_6503/400/400,2026-03-11 19:36:00.11,4,0
6504,8,Đồng hồ nam nữ dây da chống nước 670,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_6504/400/400,2026-03-11 19:36:00.11,3,0
6505,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 115,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_6505/400/400,2026-03-11 19:36:00.11,2,0
6506,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 819,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_6506/400/400,2026-03-11 19:36:00.113,10,0
6507,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 307,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_6507/400/400,2026-03-11 19:36:00.113,10,0
6508,4,Giày Thể Thao Sneaker Nam Nữ 373,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_6508/400/400,2026-03-11 19:36:00.113,1,0
6509,5,Tai nghe không dây Bluetooth 5.0 214,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_6509/400/400,2026-03-11 19:36:00.113,3,0
6510,6,Ốp lưng iPhone 13 14 15 Pro Max 208,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_6510/400/400,2026-03-11 19:36:00.113,2,0
6511,7,Balo thời trang nam nữ Unisex 385,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_6511/400/400,2026-03-11 19:36:00.113,7,0
6512,8,Đồng hồ nam nữ dây da chống nước 892,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_6512/400/400,2026-03-11 19:36:00.113,4,0
6513,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 173,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_6513/400/400,2026-03-11 19:36:00.113,9,0
6514,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 978,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_6514/400/400,2026-03-11 19:36:00.117,2,0
6515,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 274,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_6515/400/400,2026-03-11 19:36:00.117,7,0
6516,4,Giày Thể Thao Sneaker Nam Nữ 839,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_6516/400/400,2026-03-11 19:36:00.117,7,0
6517,5,Tai nghe không dây Bluetooth 5.0 409,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_6517/400/400,2026-03-11 19:36:00.117,5,0
6518,6,Ốp lưng iPhone 13 14 15 Pro Max 886,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_6518/400/400,2026-03-11 19:36:00.117,7,0
6519,7,Balo thời trang nam nữ Unisex 289,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_6519/400/400,2026-03-11 19:36:00.117,9,0
6520,8,Đồng hồ nam nữ dây da chống nước 771,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_6520/400/400,2026-03-11 19:36:00.117,5,0
6521,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 424,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_6521/400/400,2026-03-11 19:36:00.117,6,0
6522,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 744,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_6522/400/400,2026-03-11 19:36:00.117,10,0
6523,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 686,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_6523/400/400,2026-03-11 19:36:00.117,3,0
6524,4,Giày Thể Thao Sneaker Nam Nữ 406,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_6524/400/400,2026-03-11 19:36:00.117,2,0
6525,5,Tai nghe không dây Bluetooth 5.0 631,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_6525/400/400,2026-03-11 19:36:00.12,6,0
6526,6,Ốp lưng iPhone 13 14 15 Pro Max 488,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_6526/400/400,2026-03-11 19:36:00.12,2,0
6527,7,Balo thời trang nam nữ Unisex 925,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_6527/400/400,2026-03-11 19:36:00.12,10,0
6528,8,Đồng hồ nam nữ dây da chống nước 604,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_6528/400/400,2026-03-11 19:36:00.12,1,0
6529,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 540,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_6529/400/400,2026-03-11 19:36:00.12,8,0
6530,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 842,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_6530/400/400,2026-03-11 19:36:00.12,3,0
6531,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 450,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_6531/400/400,2026-03-11 19:36:00.12,10,0
6532,4,Giày Thể Thao Sneaker Nam Nữ 842,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_6532/400/400,2026-03-11 19:36:00.12,2,0
6533,5,Tai nghe không dây Bluetooth 5.0 870,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_6533/400/400,2026-03-11 19:36:00.12,1,0
6534,6,Ốp lưng iPhone 13 14 15 Pro Max 852,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_6534/400/400,2026-03-11 19:36:00.12,2,0
6535,7,Balo thời trang nam nữ Unisex 128,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_6535/400/400,2026-03-11 19:36:00.12,7,0
6536,8,Đồng hồ nam nữ dây da chống nước 777,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_6536/400/400,2026-03-11 19:36:00.123,9,0
6537,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 382,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_6537/400/400,2026-03-11 19:36:00.123,8,0
6538,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 603,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_6538/400/400,2026-03-11 19:36:00.123,7,0
6539,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 474,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_6539/400/400,2026-03-11 19:36:00.123,3,0
6540,4,Giày Thể Thao Sneaker Nam Nữ 617,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_6540/400/400,2026-03-11 19:36:00.123,7,0
6541,5,Tai nghe không dây Bluetooth 5.0 666,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_6541/400/400,2026-03-11 19:36:00.123,10,0
6542,6,Ốp lưng iPhone 13 14 15 Pro Max 517,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_6542/400/400,2026-03-11 19:36:00.123,5,0
6543,7,Balo thời trang nam nữ Unisex 875,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_6543/400/400,2026-03-11 19:36:00.123,5,0
6544,8,Đồng hồ nam nữ dây da chống nước 143,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_6544/400/400,2026-03-11 19:36:00.123,10,0
6545,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 998,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_6545/400/400,2026-03-11 19:36:00.123,6,0
6546,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 446,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_6546/400/400,2026-03-11 19:36:00.123,2,0
6547,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 824,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_6547/400/400,2026-03-11 19:36:00.123,3,0
6548,4,Giày Thể Thao Sneaker Nam Nữ 887,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_6548/400/400,2026-03-11 19:36:00.123,3,0
6549,5,Tai nghe không dây Bluetooth 5.0 846,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_6549/400/400,2026-03-11 19:36:00.123,2,0
6550,6,Ốp lưng iPhone 13 14 15 Pro Max 326,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_6550/400/400,2026-03-11 19:36:00.123,5,0
6551,7,Balo thời trang nam nữ Unisex 799,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_6551/400/400,2026-03-11 19:36:00.123,4,0
6552,8,Đồng hồ nam nữ dây da chống nước 673,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_6552/400/400,2026-03-11 19:36:00.123,8,0
6553,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 810,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_6553/400/400,2026-03-11 19:36:00.123,2,0
6554,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 946,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_6554/400/400,2026-03-11 19:36:00.123,4,0
6555,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 773,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_6555/400/400,2026-03-11 19:36:00.127,10,0
6556,4,Giày Thể Thao Sneaker Nam Nữ 784,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_6556/400/400,2026-03-11 19:36:00.127,6,0
6557,5,Tai nghe không dây Bluetooth 5.0 543,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_6557/400/400,2026-03-11 19:36:00.127,7,0
6558,6,Ốp lưng iPhone 13 14 15 Pro Max 909,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_6558/400/400,2026-03-11 19:36:00.127,5,0
6559,7,Balo thời trang nam nữ Unisex 225,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,150000.00,https://picsum.photos/seed/shopee_6559/400/400,2026-03-11 19:36:00.127,9,0
6560,8,Đồng hồ nam nữ dây da chống nước 942,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,450000.00,https://picsum.photos/seed/shopee_6560/400/400,2026-03-11 19:36:00.127,2,0
6561,1,Áo thun nam CANIFA ngắn tay cổ tròn form thường chất cotton 632,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,99000.00,https://picsum.photos/seed/shopee_6561/400/400,2026-03-11 19:36:00.127,1,0
6562,2,Áo phông nam nữ tay ngắn cổ tròn form rộng vải dạ quang 664,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,120000.00,https://picsum.photos/seed/shopee_6562/400/400,2026-03-11 19:36:00.127,2,0
6563,3,Quần Jean Nam Ống Rộng Cao Cấp Trẻ Trung 640,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,185000.00,https://picsum.photos/seed/shopee_6563/400/400,2026-03-11 19:36:00.127,3,0
6564,4,Giày Thể Thao Sneaker Nam Nữ 601,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,250000.00,https://picsum.photos/seed/shopee_6564/400/400,2026-03-11 19:36:00.127,8,0
6565,5,Tai nghe không dây Bluetooth 5.0 324,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,310000.00,https://picsum.photos/seed/shopee_6565/400/400,2026-03-11 19:36:00.127,3,0
6566,6,Ốp lưng iPhone 13 14 15 Pro Max 527,Hàng chuẩn Mall. Hàng chuẩn Mall. Hàng chuẩn Mall.,55000.00,https://picsum.photos/seed/shopee_6566/400/400,2026-03-11 19:36:00.127,1,0
